"shapeid","x","y"
"0.0","72.78506696811446","19.25762452285906"
"0.0","72.78431209016874","19.258096131271103"
"0.0","72.78347333689571","19.25802166678499"
"0.0","72.78353624339118","19.258567739683144"
"0.0","72.78475243563709","19.25876631164611"
"0.0","72.78577990839655","19.25906416959056"
"0.0","72.78670253699688","19.259783992956304"
"0.0","72.78770904092453","19.260652745294276"
"0.0","72.7878558227473","19.26109953221095"
"0.0","72.78800260457008","19.26199310604429"
"0.0","72.7871219136334","19.263035608849858"
"0.0","72.78760419676539","19.263829896701715"
"0.0","72.78827519938382","19.263879539692457"
"0.0","72.78942848513424","19.26281221539152"
"0.0","72.78993173709806","19.262861858382262"
"0.0","72.79081242803474","19.262564000437816"
"0.0","72.79192377612151","19.262117213521144"
"0.0","72.79225927743072","19.26152149763225"
"0.0","72.7936222514994","19.259808814451677"
"0.0","72.79588688533659","19.260478994826684"
"0.0","72.80083552964749","19.260801674266503"
"0.0","72.80219850371616","19.260627923798907"
"0.0","72.80286950633459","19.260255601368346"
"0.0","72.80360341544849","19.259312384544263"
"0.0","72.80412763624413","19.258294703234068"
"0.0","72.80496638951716","19.25752523687758"
"0.0","72.80521801549908","19.25501826584515"
"0.0","72.80685358438149","19.255291302294225"
"0.0","72.80781815064547","19.254819693882183"
"0.0","72.80846818443207","19.254149513507176"
"0.0","72.80855205975938","19.253007724720128"
"0.0","72.80941178186424","19.251344684530295"
"0.0","72.80943275069606","19.25030218172473"
"0.0","72.80846818443207","19.248465391067306"
"0.0","72.8073568363453","19.24660377891451"
"0.0","72.80746168050443","19.24454359479875"
"0.0","72.8079229948046","19.24332734152559"
"0.0","72.80890852990042","19.24131680040057"
"0.0","72.81027150396909","19.240150190118147"
"0.0","72.81429751967966","19.238785007872764"
"0.0","72.81746381328534","19.239653760210736"
"0.0","72.81891066268133","19.24131680040057"
"0.0","72.82016879259088","19.243252877039474"
"0.0","72.82109142119121","19.243128769562624"
"0.0","72.82476096676073","19.24253305367373"
"0.0","72.82664816162506","19.24379894993763"
"0.0","72.8283046993393","19.24506484620153"
"0.0","72.82931120326693","19.245313061155237"
"0.0","72.83316946832288","19.246802350877473"
"0.0","72.83847458277481","19.248564677048787"
"0.0","72.83946011787063","19.250426289201584"
"0.0","72.83973271268437","19.251419149016407"
"0.0","72.83981658801166","19.251965221914563"
"0.0","72.83962786852523","19.253181475187723"
"0.0","72.83872620875673","19.25419915649792"
"0.0","72.83730032819257","19.255961482669232"
"0.0","72.83652448141501","19.257748630335914"
"0.0","72.83648254375136","19.2595357780026"
"0.0","72.83721645286526","19.26154631912762"
"0.0","72.83881008408403","19.263482395766527"
"0.0","72.83990046333896","19.26482275651654"
"0.0","72.84174572053963","19.265914902312847"
"0.0","72.84241672315807","19.26586525932211"
"0.0","72.84323450759928","19.26564186586377"
"0.0","72.8442410115269","19.26531918642395"
"0.0","72.84493298297716","19.264946863993394"
"0.0","72.84581367391385","19.26517025745173"
"0.0","72.84679920900966","19.265443293900805"
"0.0","72.84830896490112","19.266560261192485"
"0.0","72.8502380974291","19.26829776586843"
"0.0","72.85086716238386","19.268322587363798"
"0.0","72.85197851047063","19.26675883315545"
"0.0","72.85220916762071","19.265790794835993"
"0.0","72.85264951308906","19.265691508854513"
"0.0","72.85342535986662","19.265691508854513"
"0.0","72.85388667416679","19.2656170443684"
"0.0","72.85462058328069","19.26521990044247"
"0.0","72.85554321188103","19.264922042498025"
"0.0","72.85594161968571","19.265021328479506"
"0.0","72.85640293398588","19.265393650910067"
"0.0","72.85728362492256","19.266163117266554"
"0.0","72.85799656520464","19.266535439697115"
"0.0","72.86065960684653","19.26638651072489"
"0.0","72.86147739128772","19.26521990044247"
"0.0","72.86174998610146","19.264624184553576"
"0.0","72.86198064325154","19.264078111655422"
"0.0","72.86235808222442","19.264053290160053"
"0.0","72.8628403653564","19.264450434085983"
"0.0","72.86290327185188","19.265716330349882"
"0.0","72.86330167965657","19.265765973340624"
"0.0","72.86363718096578","19.264624184553576"
"0.0","72.86441302774334","19.264698649039687"
"0.0","72.86464368489342","19.264251862123018"
"0.0","72.86485337321169","19.26360650324338"
"0.0","72.86627925377584","19.264475255581353"
"0.0","72.86690831873061","19.263780253710976"
"0.0","72.86686638106696","19.263085251840597"
"0.0","72.86674056807601","19.262861858382262"
"0.0","72.86646797326227","19.262439892960963"
"0.0","72.86646797326227","19.261844177072067"
"0.0","72.86709703821704","19.261273282678545"
"0.0","72.86751641485357","19.260826495761872"
"0.0","72.86797772915374","19.259908100433158"
"0.0","72.8685229187812","19.259287563048893"
"0.0","72.86929876555875","19.25881595463685"
"0.0","72.87043108247735","19.258567739683144"
"0.0","72.87139564874134","19.25866702566463"
"0.0","72.87240215266898","19.25881595463685"
"0.0","72.87263280981907","19.258145774261845"
"0.0","72.8736393137467","19.257301843419246"
"0.0","72.87514906963816","19.25834434622481"
"0.0","72.87588297875206","19.258071309775733"
"0.0","72.87592491641571","19.257301843419246"
"0.0","72.87737176581169","19.255862196687747"
"0.0","72.87787501777551","19.255713267715524"
"0.0","72.87829439441202","19.254819693882183"
"0.0","72.87953155548975","19.25427362098403"
"0.0","72.88003480745357","19.25350415462754"
"0.0","72.88154456334503","19.252387187335863"
"0.0","72.88355757120031","19.25189075742845"
"0.0","72.88429148031422","19.251419149016407"
"0.0","72.88603189335575","19.250351824715473"
"0.0","72.88678677130149","19.249334143405278"
"0.0","72.88735292976078","19.247546995738592"
"0.0","72.88789811938825","19.247224316298773"
"0.0","72.89181929093968","19.247373245271"
"0.0","72.8923225429035","19.247025744335808"
"0.0","72.89251126238993","19.24546199012746"
"0.0","72.89238544939897","19.243525913488554"
"0.0","72.89259513771724","19.242011802270945"
"0.0","72.89255320005358","19.239604117219994"
"0.0","72.89263707538089","19.236501430298667"
"0.0","72.88263494259998","19.236799288243116"
"0.0","72.8820897529725","19.232803027488448"
"0.0","72.88162843867234","19.231239273280096"
"0.0","72.88167037633599","19.230171948979162"
"0.0","72.88116712437217","19.225009077942072"
"0.0","72.88116712437217","19.222626214386494"
"0.0","72.88146068801773","19.221012817187404"
"0.0","72.88213169063616","19.219225669520718"
"0.0","72.88221556596345","19.21845620316423"
"0.0","72.88221556596345","19.216371197553098"
"0.0","72.8820897529725","19.214137262969743"
"0.0","72.88162843867234","19.21287136670584"
"0.0","72.88093646722209","19.21165511343268"
"0.0","72.88150262568138","19.210637432122486"
"0.0","72.88227847245894","19.20877581996969"
"0.0","72.88351563353666","19.205921348002068"
"0.0","72.88523507774637","19.202173302201107"
"0.0","72.88835943368842","19.195074354525108"
"0.0","72.88976434542074","19.192021310594523"
"0.0","72.89085472467569","19.18951433956209"
"0.0","72.89181929093968","19.187280404978736"
"0.0","72.89146282079864","19.186783975071325"
"0.0","72.89762765735543","19.183507537682402"
"0.0","72.89762765735543","19.191177379751924"
"0.0","72.89928419506967","19.193038991904718"
"0.0","72.89949388338792","19.19358506480287"
"0.0","72.90205208087067","19.19959186668256"
"0.0","72.90385540040769","19.203091697529818"
"0.0","72.9066232862087","19.20753474520116"
"0.0","72.91014604995544","19.212970652687325"
"0.0","72.91184452533332","19.214286191941966"
"0.0","72.91358493837487","19.214633692877154"
"0.0","72.91710770212161","19.215055658298457"
"0.0","72.91851261385393","19.215055658298457"
"0.0","72.92299994386465","19.21403797698826"
"0.0","72.9240064477923","19.21326851063177"
"0.0","72.92524360887002","19.2119777928725"
"0.0","72.92664852060236","19.20996725174748"
"0.0","72.92834699598025","19.206939029312263"
"0.0","72.92989868953535","19.204407236784462"
"0.0","72.93149232075412","19.201627229302954"
"0.0","72.9317229779042","19.19750686107143"
"0.0","72.9318068532315","19.19549631994641"
"0.0","72.93136650776316","19.19194684610841"
"0.0","72.93235204285897","19.190060412460245"
"0.0","72.9334214532821","19.18894344516857"
"0.0","72.93501508450085","19.1870570115204"
"0.0","72.93652484039231","19.18546843581668"
"0.0","72.93742650016083","19.18529468534909"
"0.0","72.93876850539768","19.185145756376862"
"0.0","72.94327680424021","19.185220220862973"
"0.0","72.94373811854038","19.18459968347871"
"0.0","72.94493334195445","19.18462450497408"
"0.0","72.94547853158193","19.18343307319629"
"0.0","72.946673754996","19.18221681992313"
"0.0","72.94923195247875","19.181993426464796"
"0.0","72.9507417083702","19.182589142353688"
"0.0","72.9507417083702","19.181596282538866"
"0.0","72.9507417083702","19.180454493751817"
"0.0","72.95093042785665","19.179958063844403"
"0.0","72.95225146426166","19.179958063844403"
"0.0","72.95334184351661","19.179511276927734"
"0.0","72.95380315781678","19.17814609468235"
"0.0","72.95443222277156","19.1774262713166"
"0.0","72.95443222277156","19.17705394888604"
"0.0","72.95489353707173","19.176408590006407"
"0.0","72.955941978663","19.176483054492518"
"0.0","72.95652910595413","19.176830555427706"
"0.0","72.9569904202543","19.17621001804344"
"0.0","72.95709526441343","19.174571799348982"
"0.0","72.95850017614576","19.174820014302686"
"0.0","72.95954861773706","19.17581287411751"
"0.0","72.96074384115113","19.174968943274912"
"0.0","72.9621068152198","19.174795192807316"
"0.0","72.96267297367909","19.173256260094337"
"0.0","72.96435048022516","19.172437150747108"
"0.0","72.96504245167542","19.172660544205442"
